Datetime,Site,Energy_Type,Energy_Generated_MWh,Capacity_Utilization_%,Temperature_C,Cloud_Cover_%,Wind_Speed_m_s,Day_Type,Season
2024-03-09 08:15:00,Site_B,Wind,16.15,16.15,29.64,,5.89,Weekend,Spring
2024-03-09 14:00:00,Site_C,Solar,52.75,52.75,24.89,43.44,,Weekend,Spring
2024-03-09 12:15:00,Site_C,Wind,38.93,38.93,14.59,,8.99,Weekend,Spring
2024-03-10 10:45:00,Site_A,Solar,79.69,79.69,27.94,15.04,,Weekend,Spring
2024-03-10 09:45:00,Site_A,Wind,46.27,46.27,21.74,,8.27,Weekend,Spring
2024-03-10 06:45:00,Site_B,Solar,58.9,58.9,29.73,46.6,,Weekend,Spring
2024-03-10 12:15:00,Site_B,Wind,33.47,33.47,22.52,,7.35,Weekend,Spring
2024-03-10 10:00:00,Site_C,Solar,34.62,34.62,21.85,67.9,,Weekend,Spring
2024-03-10 09:30:00,Site_C,Wind,37.48,37.48,12.91,,8.0,Weekend,Spring
2024-03-11 08:15:00,Site_A,Solar,23.36,23.36,28.85,83.22,,Weekday,Spring
2024-03-11 09:30:00,Site_A,Wind,22.4,22.4,11.31,,4.66,Weekday,Spring
2024-03-11 18:15:00,Site_B,Solar,66.04,66.04,24.97,45.88,,Weekday,Spring
2024-03-11 10:15:00,Site_B,Wind,35.82,35.82,17.79,,8.81,Weekday,Spring
2024-03-11 18:45:00,Site_C,Solar,38.1,38.1,28.93,59.36,,Weekday,Spring
2024-03-11 10:45:00,Site_C,Wind,67.34,67.34,2.56,,11.19,Weekday,Spring
2024-03-12 14:45:00,Site_A,Solar,72.1,72.1,28.57,26.73,,Weekday,Spring
2024-03-12 11:45:00,Site_A,Wind,35.23,35.23,13.36,,6.57,Weekday,Spring
2024-03-12 06:30:00,Site_B,Solar,41.53,41.53,28.54,64.59,,Weekday,Spring
2024-03-12 07:15:00,Site_B,Wind,33.51,33.51,20.44,,6.34,Weekday,Spring
2024-03-12 13:00:00,Site_C,Solar,24.28,24.28,33.04,98.6,,Weekday,Spring
2024-03-12 09:15:00,Site_C,Wind,52.24,52.24,24.47,,8.35,Weekday,Spring
2024-03-13 08:45:00,Site_A,Solar,92.88,92.88,31.73,4.91,,Weekday,Spring
2024-03-13 14:45:00,Site_A,Wind,73.27,73.27,25.11,,13.69,Weekday,Spring
2024-03-13 17:30:00,Site_B,Solar,20.99,20.99,26.46,88.65,,Weekday,Spring
2024-03-13 06:00:00,Site_B,Wind,52.83,52.83,15.23,,10.2,Weekday,Spring
2024-03-13 07:15:00,Site_C,Solar,46.92,46.92,29.36,56.23,,Weekday,Spring
2024-03-13 14:45:00,Site_C,Wind,48.88,48.88,20.12,,7.81,Weekday,Spring
2024-03-14 15:30:00,Site_A,Solar,62.23,62.23,23.45,25.21,,Weekday,Spring
2024-03-14 08:15:00,Site_A,Wind,39.32,39.32,17.83,,8.08,Weekday,Spring
2024-03-14 14:15:00,Site_B,Solar,12.54,12.54,24.82,95.49,,Weekday,Spring
2024-03-14 08:30:00,Site_B,Wind,48.01,48.01,9.02,,10.4,Weekday,Spring
2024-03-14 15:45:00,Site_C,Solar,55.06,55.06,31.45,48.34,,Weekday,Spring
2024-03-14 16:00:00,Site_C,Wind,29.68,29.68,15.39,,6.18,Weekday,Spring
2024-03-15 11:30:00,Site_A,Solar,67.52,67.52,35.24,33.17,,Weekday,Spring
2024-03-15 15:45:00,Site_A,Wind,55.83,55.83,3.62,,9.22,Weekday,Spring
2024-03-15 07:15:00,Site_B,Solar,68.58,68.58,22.22,18.15,,Weekday,Spring
2024-03-15 07:00:00,Site_B,Wind,24.58,24.58,15.23,,5.77,Weekday,Spring
2024-03-15 11:00:00,Site_C,Solar,77.42,77.42,30.69,24.45,,Weekday,Spring
2024-03-15 09:45:00,Site_C,Wind,66.55,66.55,17.8,,9.85,Weekday,Spring
2024-03-16 08:15:00,Site_A,Solar,26.23,26.23,26.55,83.28,,Weekend,Spring
2024-03-16 13:45:00,Site_A,Wind,35.09,35.09,7.11,,7.41,Weekend,Spring
2024-03-16 07:30:00,Site_B,Solar,32.52,32.52,19.22,61.44,,Weekend,Spring
2024-03-16 14:45:00,Site_B,Wind,47.3,47.3,17.26,,8.4,Weekend,Spring
2024-03-16 13:00:00,Site_C,Solar,19.03,19.03,18.18,91.32,,Weekend,Spring
2024-03-16 13:00:00,Site_C,Wind,36.03,36.03,11.28,,7.28,Weekend,Spring
2024-03-17 18:30:00,Site_A,Solar,69.07,69.07,27.5,23.2,,Weekend,Spring
2024-03-17 10:00:00,Site_A,Wind,51.27,51.27,8.12,,9.4,Weekend,Spring
2024-03-17 10:00:00,Site_B,Solar,88.25,88.25,33.03,12.11,,Weekend,Spring
2024-03-17 09:00:00,Site_B,Wind,50.68,50.68,23.57,,7.65,Weekend,Spring
2024-03-17 10:30:00,Site_C,Solar,73.8,73.8,17.14,0.61,,Weekend,Spring
2024-03-17 08:45:00,Site_C,Wind,68.42,68.42,8.47,,12.32,Weekend,Spring
2024-03-18 13:15:00,Site_A,Solar,38.55,38.55,13.57,50.79,,Weekday,Spring
2024-03-18 13:30:00,Site_A,Wind,40.33,40.33,9.52,,10.84,Weekday,Spring
2024-03-18 07:00:00,Site_B,Solar,26.56,26.56,28.83,99.83,,Weekday,Spring
2024-03-18 14:45:00,Site_B,Wind,29.33,29.33,12.1,,5.39,Weekday,Spring
2024-03-18 12:45:00,Site_C,Solar,41.68,41.68,27.3,69.5,,Weekday,Spring
2024-03-18 18:45:00,Site_C,Wind,49.47,49.47,4.34,,8.38,Weekday,Spring
2024-03-19 10:30:00,Site_A,Solar,70.38,70.38,28.99,30.84,,Weekday,Spring
2024-03-19 12:15:00,Site_A,Wind,39.61,39.61,11.11,,9.47,Weekday,Spring
2024-03-19 16:45:00,Site_B,Solar,27.05,27.05,25.06,87.69,,Weekday,Spring
2024-03-19 12:15:00,Site_B,Wind,39.37,39.37,14.35,,7.08,Weekday,Spring
2024-03-19 13:15:00,Site_C,Solar,15.57,15.57,18.64,78.17,,Weekday,Spring
2024-03-19 15:45:00,Site_C,Wind,65.43,65.43,6.93,,10.42,Weekday,Spring
2024-03-20 15:30:00,Site_A,Solar,86.88,86.88,29.84,1.54,,Weekday,Spring
2024-03-20 10:00:00,Site_A,Wind,58.91,58.91,17.79,,10.19,Weekday,Spring
2024-03-20 10:45:00,Site_B,Solar,31.39,31.39,30.25,81.69,,Weekday,Spring
2024-03-20 18:00:00,Site_B,Wind,34.88,34.88,17.27,,7.83,Weekday,Spring
2024-03-20 17:00:00,Site_C,Solar,64.28,64.28,25.71,30.05,,Weekday,Spring
2024-03-20 11:15:00,Site_C,Wind,66.77,66.77,2.92,,9.96,Weekday,Spring
2024-03-21 06:45:00,Site_A,Solar,83.24,83.24,23.65,14.97,,Weekday,Spring
2024-03-21 18:30:00,Site_A,Wind,11.62,11.62,14.81,,3.18,Weekday,Spring
2024-03-21 17:15:00,Site_B,Solar,85.17,85.17,34.77,22.63,,Weekday,Spring
2024-03-21 09:30:00,Site_B,Wind,53.79,53.79,19.81,,10.72,Weekday,Spring
2024-03-21 06:15:00,Site_C,Solar,69.97,69.97,32.68,46.86,,Weekday,Spring
2024-03-21 16:30:00,Site_C,Wind,58.07,58.07,19.18,,9.77,Weekday,Spring
2024-03-22 11:15:00,Site_A,Solar,53.09,53.09,21.44,42.49,,Weekday,Spring
2024-03-22 18:45:00,Site_A,Wind,29.75,29.75,15.82,,5.82,Weekday,Spring
2024-03-22 18:15:00,Site_B,Solar,69.0,69.0,26.18,28.89,,Weekday,Spring
2024-03-22 17:30:00,Site_B,Wind,46.37,46.37,8.43,,8.5,Weekday,Spring
2024-03-22 11:15:00,Site_C,Solar,65.51,65.51,23.08,17.22,,Weekday,Spring
2024-03-22 14:15:00,Site_C,Wind,21.41,21.41,13.56,,3.95,Weekday,Spring
2024-03-23 06:15:00,Site_A,Solar,36.42,36.42,33.03,76.22,,Weekend,Spring
2024-03-23 11:45:00,Site_A,Wind,28.11,28.11,0.43,,6.47,Weekend,Spring
2024-03-23 12:15:00,Site_B,Solar,27.3,27.3,31.03,99.01,,Weekend,Spring
2024-03-23 13:30:00,Site_B,Wind,52.58,52.58,8.44,,10.19,Weekend,Spring
2024-03-23 17:45:00,Site_C,Solar,21.42,21.42,18.14,77.78,,Weekend,Spring
2024-03-23 14:30:00,Site_C,Wind,30.16,30.16,23.26,,7.97,Weekend,Spring
2024-03-24 12:15:00,Site_A,Solar,64.07,64.07,28.66,29.59,,Weekend,Spring
2024-03-24 07:00:00,Site_A,Wind,38.82,38.82,23.78,,7.86,Weekend,Spring
2024-03-24 08:30:00,Site_B,Solar,80.29,80.29,29.0,24.48,,Weekend,Spring
2024-03-24 10:15:00,Site_B,Wind,32.06,32.06,29.42,,8.09,Weekend,Spring
2024-03-24 16:00:00,Site_C,Solar,74.02,74.02,27.79,21.77,,Weekend,Spring
2024-03-24 13:00:00,Site_C,Wind,42.56,42.56,13.9,,7.86,Weekend,Spring
2024-03-25 14:30:00,Site_A,Solar,83.25,83.25,26.71,13.67,,Weekday,Spring
2024-03-25 13:15:00,Site_A,Wind,50.85,50.85,23.7,,9.97,Weekday,Spring
2024-03-25 13:30:00,Site_B,Solar,44.55,44.55,21.1,55.13,,Weekday,Spring
2024-03-25 16:15:00,Site_B,Wind,43.26,43.26,10.44,,6.76,Weekday,Spring
2024-03-25 11:15:00,Site_C,Solar,37.2,37.2,23.46,60.54,,Weekday,Spring
2024-03-25 11:15:00,Site_C,Wind,50.53,50.53,0.27,,8.84,Weekday,Spring
2024-03-26 11:00:00,Site_A,Solar,29.34,29.34,25.69,70.55,,Weekday,Spring
2024-03-26 16:00:00,Site_A,Wind,29.06,29.06,1.8,,5.71,Weekday,Spring
2024-03-26 17:00:00,Site_B,Solar,36.47,36.47,25.27,68.02,,Weekday,Spring
2024-03-26 15:00:00,Site_B,Wind,41.62,41.62,21.06,,9.48,Weekday,Spring
2024-03-26 06:45:00,Site_C,Solar,67.02,67.02,22.62,29.23,,Weekday,Spring
2024-03-26 15:15:00,Site_C,Wind,45.03,45.03,26.74,,7.36,Weekday,Spring
2024-03-27 13:30:00,Site_A,Solar,59.92,59.92,17.7,33.03,,Weekday,Spring
2024-03-27 06:30:00,Site_A,Wind,42.64,42.64,23.34,,7.92,Weekday,Spring
2024-03-27 16:30:00,Site_B,Solar,34.51,34.51,28.38,68.15,,Weekday,Spring
2024-03-27 11:00:00,Site_B,Wind,33.77,33.77,2.99,,7.28,Weekday,Spring
2024-03-27 11:15:00,Site_C,Solar,79.12,79.12,38.55,34.94,,Weekday,Spring
2024-03-27 07:00:00,Site_C,Wind,45.59,45.59,14.55,,7.53,Weekday,Spring
2024-03-28 09:15:00,Site_A,Solar,71.71,71.71,20.61,21.26,,Weekday,Spring
2024-03-28 15:15:00,Site_A,Wind,32.46,32.46,5.15,,5.99,Weekday,Spring
2024-03-28 14:00:00,Site_B,Solar,56.79,56.79,23.9,37.43,,Weekday,Spring
2024-03-28 12:15:00,Site_B,Wind,27.58,27.58,14.11,,8.66,Weekday,Spring
2024-03-28 11:00:00,Site_C,Solar,70.78,70.78,25.51,27.21,,Weekday,Spring
2024-03-28 10:15:00,Site_C,Wind,44.76,44.76,12.92,,9.11,Weekday,Spring
2024-03-29 13:30:00,Site_A,Solar,75.72,75.72,28.17,8.83,,Weekday,Spring
2024-03-29 16:15:00,Site_A,Wind,32.8,32.8,12.29,,5.34,Weekday,Spring
2024-03-29 08:30:00,Site_B,Solar,24.32,24.32,15.33,83.01,,Weekday,Spring
2024-03-29 14:15:00,Site_B,Wind,40.99,40.99,13.95,,6.81,Weekday,Spring
2024-03-29 10:15:00,Site_C,Solar,16.82,16.82,13.16,85.31,,Weekday,Spring
2024-03-29 06:30:00,Site_C,Wind,47.77,47.77,17.48,,8.06,Weekday,Spring
2024-03-30 09:00:00,Site_A,Solar,51.06,51.06,20.1,21.98,,Weekend,Spring
2024-03-30 06:45:00,Site_A,Wind,47.77,47.77,16.14,,6.8,Weekend,Spring
2024-03-30 13:00:00,Site_B,Solar,83.08,83.08,31.57,6.48,,Weekend,Spring
2024-03-30 14:00:00,Site_B,Wind,32.12,32.12,8.36,,7.55,Weekend,Spring
2024-03-30 11:00:00,Site_C,Solar,36.24,36.24,30.31,73.88,,Weekend,Spring
2024-03-30 10:45:00,Site_C,Wind,53.3,53.3,11.97,,11.23,Weekend,Spring
2024-03-31 17:15:00,Site_A,Solar,86.47,86.47,33.77,21.15,,Weekend,Spring
2024-03-31 12:00:00,Site_A,Wind,34.15,34.15,12.44,,5.96,Weekend,Spring
2024-03-31 10:45:00,Site_B,Solar,49.87,49.87,20.8,39.34,,Weekend,Spring
2024-03-31 08:00:00,Site_B,Wind,12.68,12.68,19.81,,3.38,Weekend,Spring
2024-03-31 15:00:00,Site_C,Solar,90.8,90.8,22.82,6.41,,Weekend,Spring
2024-03-31 06:15:00,Site_C,Wind,36.82,36.82,9.11,,6.8,Weekend,Spring
2024-04-01 06:15:00,Site_A,Solar,64.61,64.61,22.61,22.63,,Weekday,Spring
2024-04-01 16:45:00,Site_A,Wind,23.73,23.73,14.69,,7.34,Weekday,Spring
2024-04-01 09:15:00,Site_B,Solar,27.83,27.83,31.71,79.29,,Weekday,Spring
2024-04-01 12:15:00,Site_B,Wind,26.16,26.16,1.46,,7.02,Weekday,Spring
2024-04-01 12:45:00,Site_C,Solar,29.29,29.29,25.12,80.44,,Weekday,Spring
2024-04-01 17:30:00,Site_C,Wind,51.58,51.58,19.37,,8.54,Weekday,Spring
2024-04-02 13:30:00,Site_A,Solar,74.55,74.55,25.97,20.71,,Weekday,Spring
2024-04-02 14:15:00,Site_A,Wind,39.09,39.09,24.17,,5.94,Weekday,Spring
2024-04-02 15:45:00,Site_B,Solar,63.95,63.95,24.63,33.59,,Weekday,Spring
2024-04-02 15:15:00,Site_B,Wind,18.44,18.44,13.71,,5.65,Weekday,Spring
2024-04-02 09:45:00,Site_C,Solar,80.69,80.69,27.96,13.42,,Weekday,Spring
2024-04-02 09:45:00,Site_C,Wind,36.99,36.99,15.7,,6.65,Weekday,Spring
2024-04-03 16:45:00,Site_A,Solar,77.26,77.26,23.05,7.42,,Weekday,Spring
2024-04-03 09:45:00,Site_A,Wind,31.0,31.0,18.61,,6.69,Weekday,Spring
2024-04-03 06:15:00,Site_B,Solar,11.54,11.54,21.74,99.22,,Weekday,Spring
2024-04-03 17:45:00,Site_B,Wind,48.83,48.83,10.72,,12.24,Weekday,Spring
2024-04-03 08:15:00,Site_C,Solar,29.81,29.81,22.36,65.56,,Weekday,Spring
2024-04-03 11:00:00,Site_C,Wind,75.83,75.83,24.47,,11.1,Weekday,Spring
2024-04-04 16:00:00,Site_A,Solar,24.69,24.69,8.89,54.21,,Weekday,Spring
2024-04-04 11:45:00,Site_A,Wind,9.17,9.17,17.77,,4.66,Weekday,Spring
2024-04-04 12:15:00,Site_B,Solar,27.98,27.98,25.17,76.55,,Weekday,Spring
2024-04-04 07:45:00,Site_B,Wind,24.37,24.37,3.23,,4.14,Weekday,Spring
2024-04-04 13:45:00,Site_C,Solar,30.55,30.55,26.55,84.01,,Weekday,Spring
2024-04-04 16:00:00,Site_C,Wind,30.96,30.96,18.33,,7.83,Weekday,Spring
2024-04-05 08:45:00,Site_A,Solar,31.96,31.96,27.95,80.67,,Weekday,Spring
2024-04-05 16:45:00,Site_A,Wind,54.74,54.74,-3.56,,11.82,Weekday,Spring
2024-04-05 10:30:00,Site_B,Solar,91.63,91.63,31.83,1.65,,Weekday,Spring
2024-04-05 14:00:00,Site_B,Wind,44.3,44.3,9.84,,9.33,Weekday,Spring
2024-04-05 17:30:00,Site_C,Solar,71.88,71.88,28.43,18.68,,Weekday,Spring
2024-04-05 12:00:00,Site_C,Wind,34.46,34.46,20.19,,7.93,Weekday,Spring
2024-04-06 13:00:00,Site_A,Solar,23.78,23.78,20.62,65.49,,Weekend,Spring
2024-04-06 10:00:00,Site_A,Wind,33.68,33.68,19.62,,7.09,Weekend,Spring
2024-04-06 10:30:00,Site_B,Solar,56.38,56.38,23.07,37.58,,Weekend,Spring
2024-04-06 07:30:00,Site_B,Wind,39.48,39.48,0.5,,10.15,Weekend,Spring
2024-04-06 13:15:00,Site_C,Solar,20.38,20.38,30.84,98.25,,Weekend,Spring
2024-04-06 18:30:00,Site_C,Wind,39.76,39.76,9.57,,8.36,Weekend,Spring
2024-04-07 11:00:00,Site_A,Solar,24.88,24.88,20.73,66.54,,Weekend,Spring
2024-04-07 12:15:00,Site_A,Wind,51.13,51.13,12.18,,11.46,Weekend,Spring
2024-04-07 11:45:00,Site_B,Solar,15.39,15.39,26.36,95.65,,Weekend,Spring
2024-04-07 16:15:00,Site_B,Wind,24.54,24.54,14.6,,4.62,Weekend,Spring
2024-04-07 09:30:00,Site_C,Solar,79.87,79.87,27.74,20.14,,Weekend,Spring
2024-04-07 09:30:00,Site_C,Wind,44.63,44.63,5.62,,8.85,Weekend,Spring
2024-04-08 10:15:00,Site_A,Solar,26.61,26.61,21.29,86.4,,Weekday,Spring
2024-04-08 12:45:00,Site_A,Wind,32.57,32.57,14.19,,6.87,Weekday,Spring
2024-04-08 15:30:00,Site_B,Solar,73.85,73.85,34.49,32.14,,Weekday,Spring
2024-04-08 07:15:00,Site_B,Wind,44.68,44.68,14.2,,8.83,Weekday,Spring
2024-04-08 09:00:00,Site_C,Solar,33.22,33.22,30.43,98.96,,Weekday,Spring
2024-04-08 06:15:00,Site_C,Wind,41.28,41.28,15.27,,8.5,Weekday,Spring
2024-04-09 17:45:00,Site_A,Solar,75.45,75.45,22.58,15.77,,Weekday,Spring
2024-04-09 16:15:00,Site_A,Wind,46.72,46.72,13.27,,9.02,Weekday,Spring
2024-04-09 13:15:00,Site_B,Solar,53.65,53.65,24.16,51.63,,Weekday,Spring
2024-04-09 06:00:00,Site_B,Wind,54.86,54.86,19.23,,9.96,Weekday,Spring
2024-04-09 07:45:00,Site_C,Solar,38.08,38.08,31.87,79.28,,Weekday,Spring
2024-04-09 10:45:00,Site_C,Wind,44.77,44.77,17.52,,10.78,Weekday,Spring
2024-04-10 07:00:00,Site_A,Solar,55.39,55.39,30.94,43.26,,Weekday,Spring
2024-04-10 14:15:00,Site_A,Wind,54.57,54.57,8.25,,11.9,Weekday,Spring
2024-04-10 08:45:00,Site_B,Solar,48.7,48.7,22.93,46.81,,Weekday,Spring
2024-04-10 13:15:00,Site_B,Wind,41.04,41.04,9.93,,8.03,Weekday,Spring
2024-04-10 06:00:00,Site_C,Solar,14.45,14.45,26.57,98.64,,Weekday,Spring
2024-04-10 14:45:00,Site_C,Wind,18.78,18.78,12.49,,6.92,Weekday,Spring
2024-04-11 09:00:00,Site_A,Solar,64.02,64.02,28.65,42.53,,Weekday,Spring
2024-04-11 13:30:00,Site_A,Wind,31.33,31.33,8.48,,5.55,Weekday,Spring
2024-04-11 16:30:00,Site_B,Solar,43.23,43.23,25.22,60.41,,Weekday,Spring
2024-04-11 18:15:00,Site_B,Wind,54.38,54.38,19.81,,8.87,Weekday,Spring
2024-04-11 15:15:00,Site_C,Solar,66.84,66.84,14.67,5.45,,Weekday,Spring
2024-04-11 13:30:00,Site_C,Wind,47.3,47.3,29.85,,9.67,Weekday,Spring
2024-04-12 14:45:00,Site_A,Solar,25.42,25.42,23.58,84.22,,Weekday,Spring
2024-04-12 14:45:00,Site_A,Wind,23.18,23.18,0.82,,5.3,Weekday,Spring
2024-04-12 15:00:00,Site_B,Solar,36.44,36.44,25.79,64.82,,Weekday,Spring
2024-04-12 12:30:00,Site_B,Wind,58.45,58.45,15.23,,10.29,Weekday,Spring
2024-04-12 17:15:00,Site_C,Solar,57.73,57.73,24.59,40.4,,Weekday,Spring
2024-04-12 09:00:00,Site_C,Wind,43.99,43.99,21.94,,7.8,Weekday,Spring
2024-04-13 08:30:00,Site_A,Solar,83.49,83.49,28.74,1.62,,Weekend,Spring
2024-04-13 16:30:00,Site_A,Wind,34.09,34.09,17.09,,5.49,Weekend,Spring
2024-04-13 06:30:00,Site_B,Solar,42.71,42.71,27.25,59.17,,Weekend,Spring
2024-04-13 13:30:00,Site_B,Wind,33.48,33.48,14.27,,6.3,Weekend,Spring
2024-04-13 10:15:00,Site_C,Solar,102.89,102.89,33.88,1.27,,Weekend,Spring
2024-04-13 08:15:00,Site_C,Wind,37.37,37.37,4.65,,6.11,Weekend,Spring
2024-04-14 10:30:00,Site_A,Solar,87.31,87.31,25.7,0.12,,Weekend,Spring
2024-04-14 18:15:00,Site_A,Wind,41.55,41.55,15.46,,6.15,Weekend,Spring
2024-04-14 12:15:00,Site_B,Solar,43.09,43.09,29.07,61.61,,Weekend,Spring
2024-04-14 16:30:00,Site_B,Wind,49.63,49.63,9.09,,9.14,Weekend,Spring
2024-04-14 17:45:00,Site_C,Solar,58.89,58.89,16.28,18.9,,Weekend,Spring
2024-04-14 17:00:00,Site_C,Wind,45.76,45.76,16.1,,9.73,Weekend,Spring
2024-04-15 07:15:00,Site_A,Solar,80.93,80.93,26.41,19.19,,Weekday,Spring
2024-04-15 17:30:00,Site_A,Wind,59.19,59.19,25.43,,11.4,Weekday,Spring
2024-04-15 12:30:00,Site_B,Solar,39.95,39.95,18.65,65.33,,Weekday,Spring
2024-04-15 12:00:00,Site_B,Wind,32.18,32.18,23.08,,6.6,Weekday,Spring
2024-04-15 07:45:00,Site_C,Solar,99.19,99.19,36.84,5.37,,Weekday,Spring
2024-04-15 14:15:00,Site_C,Wind,43.86,43.86,12.36,,8.69,Weekday,Spring
2024-04-16 18:30:00,Site_A,Solar,57.28,57.28,18.55,31.34,,Weekday,Spring
2024-04-16 18:00:00,Site_A,Wind,33.74,33.74,12.15,,6.71,Weekday,Spring
2024-04-16 17:45:00,Site_B,Solar,76.41,76.41,25.07,14.94,,Weekday,Spring
2024-04-16 15:45:00,Site_B,Wind,38.13,38.13,18.95,,8.04,Weekday,Spring
2024-04-16 18:00:00,Site_C,Solar,34.48,34.48,22.04,58.02,,Weekday,Spring
2024-04-16 06:30:00,Site_C,Wind,24.91,24.91,25.89,,5.04,Weekday,Spring
2024-04-17 11:00:00,Site_A,Solar,33.77,33.77,19.43,66.18,,Weekday,Spring
2024-04-17 09:45:00,Site_A,Wind,41.83,41.83,2.83,,5.75,Weekday,Spring
2024-04-17 13:15:00,Site_B,Solar,28.75,28.75,30.53,72.11,,Weekday,Spring
2024-04-17 09:30:00,Site_B,Wind,60.99,60.99,-0.92,,9.61,Weekday,Spring
2024-04-17 12:00:00,Site_C,Solar,71.36,71.36,23.98,25.52,,Weekday,Spring
2024-04-17 10:00:00,Site_C,Wind,30.63,30.63,36.82,,5.03,Weekday,Spring
2024-04-18 10:00:00,Site_A,Solar,79.47,79.47,24.94,8.92,,Weekday,Spring
2024-04-18 11:15:00,Site_A,Wind,37.99,37.99,7.15,,9.23,Weekday,Spring
2024-04-18 16:30:00,Site_B,Solar,88.96,88.96,24.71,7.87,,Weekday,Spring
2024-04-18 11:30:00,Site_B,Wind,43.13,43.13,14.64,,6.65,Weekday,Spring
2024-04-18 17:30:00,Site_C,Solar,57.22,57.22,25.8,42.62,,Weekday,Spring
2024-04-18 09:45:00,Site_C,Wind,23.04,23.04,19.64,,4.15,Weekday,Spring
2024-04-19 14:30:00,Site_A,Solar,13.05,13.05,19.8,94.58,,Weekday,Spring
2024-04-19 17:30:00,Site_A,Wind,19.36,19.36,26.81,,2.92,Weekday,Spring
2024-04-19 16:15:00,Site_B,Solar,70.77,70.77,26.23,21.77,,Weekday,Spring
2024-04-19 11:00:00,Site_B,Wind,57.11,57.11,20.09,,10.93,Weekday,Spring
2024-04-19 12:15:00,Site_C,Solar,66.08,66.08,21.86,25.67,,Weekday,Spring
2024-04-19 17:45:00,Site_C,Wind,40.39,40.39,24.0,,4.19,Weekday,Spring
2024-04-20 18:45:00,Site_A,Solar,72.1,72.1,23.71,10.09,,Weekend,Spring
2024-04-20 12:45:00,Site_A,Wind,40.63,40.63,16.94,,7.87,Weekend,Spring
2024-04-20 14:00:00,Site_B,Solar,44.08,44.08,20.33,60.56,,Weekend,Spring
2024-04-20 08:15:00,Site_B,Wind,50.16,50.16,8.02,,8.71,Weekend,Spring
2024-04-20 08:30:00,Site_C,Solar,44.23,44.23,28.44,67.99,,Weekend,Spring
2024-04-20 16:45:00,Site_C,Wind,50.94,50.94,11.89,,5.37,Weekend,Spring
2024-04-21 07:30:00,Site_A,Solar,41.17,41.17,20.73,64.29,,Weekend,Spring
2024-04-21 11:00:00,Site_A,Wind,29.45,29.45,10.5,,6.89,Weekend,Spring
2024-04-21 07:45:00,Site_B,Solar,24.52,24.52,28.49,86.11,,Weekend,Spring
2024-04-21 10:00:00,Site_B,Wind,44.49,44.49,10.6,,8.96,Weekend,Spring
2024-04-21 06:00:00,Site_C,Solar,48.18,48.18,24.41,48.64,,Weekend,Spring
2024-04-21 11:15:00,Site_C,Wind,43.58,43.58,15.11,,8.59,Weekend,Spring
2024-04-22 10:00:00,Site_A,Solar,67.68,67.68,15.41,13.45,,Weekday,Spring
2024-04-22 11:45:00,Site_A,Wind,37.59,37.59,4.7,,7.08,Weekday,Spring
2024-04-22 09:00:00,Site_B,Solar,54.14,54.14,26.68,28.94,,Weekday,Spring
2024-04-22 16:15:00,Site_B,Wind,36.31,36.31,9.84,,8.47,Weekday,Spring
2024-04-22 14:00:00,Site_C,Solar,47.49,47.49,30.28,66.24,,Weekday,Spring
2024-04-22 11:00:00,Site_C,Wind,52.15,52.15,21.77,,7.8,Weekday,Spring
2024-04-23 17:30:00,Site_A,Solar,43.66,43.66,28.6,61.31,,Weekday,Spring
2024-04-23 09:15:00,Site_A,Wind,27.11,27.11,27.74,,6.06,Weekday,Spring
2024-04-23 12:00:00,Site_B,Solar,46.96,46.96,24.58,53.1,,Weekday,Spring
2024-04-23 16:00:00,Site_B,Wind,65.8,65.8,19.54,,10.4,Weekday,Spring
2024-04-23 14:45:00,Site_C,Solar,34.54,34.54,22.08,68.3,,Weekday,Spring
2024-04-23 08:00:00,Site_C,Wind,24.12,24.12,32.17,,8.41,Weekday,Spring
2024-04-24 16:15:00,Site_A,Solar,59.24,59.24,34.92,63.74,,Weekday,Spring
2024-04-24 15:45:00,Site_A,Wind,27.13,27.13,15.08,,4.32,Weekday,Spring
2024-04-24 09:30:00,Site_B,Solar,18.77,18.77,26.93,88.13,,Weekday,Spring
2024-04-24 09:30:00,Site_B,Wind,41.11,41.11,24.52,,9.04,Weekday,Spring
2024-04-24 06:00:00,Site_C,Solar,39.26,39.26,24.26,58.6,,Weekday,Spring
2024-04-24 07:00:00,Site_C,Wind,32.18,32.18,10.4,,6.77,Weekday,Spring
2024-04-25 16:15:00,Site_A,Solar,42.3,42.3,29.37,77.86,,Weekday,Spring
2024-04-25 15:15:00,Site_A,Wind,22.16,22.16,15.55,,7.42,Weekday,Spring
2024-04-25 07:00:00,Site_B,Solar,66.78,66.78,25.91,24.87,,Weekday,Spring
2024-04-25 14:00:00,Site_B,Wind,40.99,40.99,9.16,,8.02,Weekday,Spring
2024-04-25 12:45:00,Site_C,Solar,28.59,28.59,16.41,67.82,,Weekday,Spring
2024-04-25 11:00:00,Site_C,Wind,25.68,25.68,16.65,,6.41,Weekday,Spring
2024-04-26 14:45:00,Site_A,Solar,32.32,32.32,29.52,90.22,,Weekday,Spring
2024-04-26 09:00:00,Site_A,Wind,56.78,56.78,13.42,,11.61,Weekday,Spring
2024-04-26 07:00:00,Site_B,Solar,63.74,63.74,32.18,38.57,,Weekday,Spring
2024-04-26 11:30:00,Site_B,Wind,27.82,27.82,10.07,,5.01,Weekday,Spring
2024-04-26 16:45:00,Site_C,Solar,23.79,23.79,19.73,77.91,,Weekday,Spring
